"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:17,Julia Spahn,b'RT @FiveThirtyEight: Karlan said it doesn\xe2\x80\x99t matter that Ukraine never announced the investigations. \n\nShe used the analogy of a police offi\xe2\x80\xa6'
"[40.40650015, -104.693327497225]",Northern Colorado,2019-12-04 17:07:17,Wildcat Cliff,"b""President Trump \nThe best POTUS money can't buy."""
"[30.0374268, -84.3876768]","Panacea, FL",2019-12-04 17:07:17,CindyLouBlue🌊🌊🌊,"b'RT @AndyOstroy: Man, would I LOVE to be a fly on the Air Force One wall on @realDonaldTrump\xe2\x80\x99s flight home from #NATO... #Trump #Impeachment\xe2\x80\xa6'"
"[31.8160381, -99.5120986]",Texas,2019-12-04 17:07:16,I’m a Blue Fan,"b'RT @TomthunkitsMind: Trump, sitting next to Turkish Pres. Erdogan, gives the game away on Syria: \xe2\x80\x98We are keeping the oil. We have the oil.\xe2\x80\xa6'"
"[42.6788082, 23.3216264]",European Union🇪🇺,2019-12-04 17:07:16,Kevin McLaughlin #FBPE.,b'RT @BBCSounds: Don\xe2\x80\x99t mention Boris\nDon\xe2\x80\x99t mention Brexit \nDon\xe2\x80\x99t mention Boris\nDon\xe2\x80\x99t mention Brexit\xe2\x80\xa6\n\n@maitlis on President Trump\xe2\x80\x99s \xe2\x80\x98Homer Si\xe2\x80\xa6'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:16,The China Bore,"b'@Oneoneder Lol, the geese are laughing at trump. They always win out of sheer nastiness.'"
"[46.7204489, -122.9614303]","Centralia, WA",2019-12-04 17:07:16,Buddhababy,b'RT @mitchellreports: 3 Law Professors called as witnesses by the democrats agree President Trump abused his office for personal gain and un\xe2\x80\xa6'
"[45.421106, -75.690308]","Ottawa, Ontario",2019-12-04 17:07:16,Mr. J.,"b'RT @SpencerFernando: WATCH: Trump Calls Trudeau ""Two-Faced"". https://t.co/giBBtKYuFF'"
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:16,the hat,b'@CatRippe @RepMarkMeadows Get used to that feeling. Trump will be impeached and indicted. \n\nHe\xe2\x80\x99s a criminal after all.'
"[40.8456555, -74.0879195]","Wood-Ridge, NJ",2019-12-04 17:07:16,Rod Barton,"b'RT @parscale: Meet the Three Stooges, the new impeachment \xe2\x80\x9cwitnesses\xe2\x80\x9d the Democrats are trotting out today to continue their impeachment ho\xe2\x80\xa6'"
"[32.82315945, -96.8401716174901]","Southwestern, USA",2019-12-04 17:07:16,Alexander D. Great One,"b'RT @AudreyStJames1: Gotta hand it to trump, according to Prof. Michael Gerhardt trump committed the perfect impeachable offense.  Well Done\xe2\x80\xa6'"
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:16,Deplorable Me,"b'RT @Liz_Wheeler: Pete Buttigieg: ""Anyone who supported this President is at best looking the other way on racism, at best.""\n\nAnd this is wh\xe2\x80\xa6'"
"[34.0536909, -118.2427666]","Los Angeles, CA",2019-12-04 17:07:16,Transnational Crime Syndicate Dismantler,"b""RT @emptywheel: Gerhardt is much better at answering questions than he was at delivering his testimony. He's now laying out how much obstru\xe2\x80\xa6"""
"[53.535411, -113.507996]","Edmonton, Alberta",2019-12-04 17:07:16,Irwin Mainway,"b""RT @nspector4: Trudeau's mocking of Trump is the worst foreign blunder of his prime ministership; worse even than India trip #cdnpoli"""
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:16,StandUpAgain!,b'RT @PuffingPassing: This is the man that Trump wanted Georgia Governor Kemp to appoint as senator\xf0\x9f\x98\x82  #collins #georgia #ImpeachingHearings h\xe2\x80\xa6'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:16,Stephanie,"b'RT @ThePlumLineGS: It\'s time to ask whether Trump and his GOP defenders are realigning themselves with what you might call ""Putinism.""\n\nThi\xe2\x80\xa6'"
"[31.8160381, -99.5120986]","Texas, USA",2019-12-04 17:07:16,🇺🇸Constitutional Patriot🇺🇸,"b'RT @KelemenCari: Anyone listening, or even watching with the sound off, can tell that the reason the Democrats want to impeach President Tr\xe2\x80\xa6'"
"[52.8335879, -2.0707916]",The Battle Within,2019-12-04 17:07:16,Misneach,"b'Hmm, I wonder how far she is down the whistleblower Deep State rabbit hole.\nhttps://t.co/XYgebjuQfc'"
"[44.4308975, -89.6884637]","Wisconsin, USA",2019-12-04 17:07:16,Triathlon John,"b""@BKM13LA @AngelaBelcamino @realDonaldTrump @NATO It's a sign of pride.  And it's already been settled (in court) th\xe2\x80\xa6 https://t.co/I1mTSzPRTV"""
"[41.8755616, -87.6244212]","Chicago, IL",2019-12-04 17:07:16,Phillip Fuhrer,b'RT @iAmTheWarax: just throwing it out there that President Trump is exactly the sort of criminal that the Founders sought to protect us fro\xe2\x80\xa6'
"[40.0757384, -74.4041622]","New Jersey, USA",2019-12-04 17:07:16,irishgirl 🍀🌈 🇺🇸🦅,b'RT @funder: My name is Doug Collins and I\xe2\x80\x99m gonna scream like a madman during the hearing so I can make Trump happy.'
"[33.7123305, -84.1051939]","Lithonia, GA",2019-12-04 17:07:16,Allen Lee Turner,"b""RT @AFP: #BREAKING Top Republican suggests Trump impeachment a 'partisan coup' https://t.co/BVn7DltICR"""
"[51.5395603, -2.596001]",All Over,2019-12-04 17:07:16,Public Defender,b'I always had a hard time with the simultaneous arguments some people were making that (1) America is a racist and s\xe2\x80\xa6 https://t.co/j52gbc6SO1'
"[51.5073219, -0.1276474]",London,2019-12-04 17:07:16,TE3187,"b""RT @IDontLikeNazis: @cedar1256 @SamHarrisOrg Sam doesn't pay attention to opposing viewpoints. He's got level 10 Trump Derangement Syndrome."""
"[37.5726028, -85.1551411]","Kentucky, USA",2019-12-04 17:07:16,Marica_17,"b'RT @BOOMER4K: Jonathan Turly may be the fairest human I have ever seen. A man that did not vote for Trump is defending not him, but us. The\xe2\x80\xa6'"
"[52.5001698, 5.7480821]",The Netherlands,2019-12-04 17:07:16,Teddy Redbones,b'@HumbleTeej Trump got bitched by a nigga that got caught three times doing blackface. Oh what a time to be alive.'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:16,yaya2six,b'RT @Heidi_Cuda: VICTORY FOR HOUSE DEMS: \xe2\x80\x9cDeutsche Bank must turn over detailed documents about Trump\xe2\x80\x99s finances to two congressional commit\xe2\x80\xa6'
"[10.7500084, -75.0000086]",ATL,2019-12-04 17:07:16,CindyLouWho,"b""RT @CBSNews: Prof. Karlan explains why President Trump's demands on Ukraine constitute the impeachable offense of bribery https://t.co/5Pgb\xe2\x80\xa6"""
"[52.131802, -106.660767]","Saskatoon,SK Canada",2019-12-04 17:07:16,Geoff Brand,"b'RT @SheilaGunnReid: Trump is a blue collar billionaire who eats fast food. \n\nTrudeau is the lazy, catty, trust fund debutante who inherited\xe2\x80\xa6'"
"[39.5162234, -76.9382069]","Maryland, USA",2019-12-04 17:07:16,vikingsparrow⏳,b'RT @ZuZuQ5: What relevance do liberal professors opinions have to do in regards to the Ukraine call?\n#DoNothingDems #ShamPeachment \nIf I wa\xe2\x80\xa6'
"[42.5877962, -72.6006199]","Greenfield, USA",2019-12-04 17:07:16,Vee 💋,b'RT @JackPosobiec: BREAKING: Professor Turley just testified there is a lack of evidence to impeach Trump and instead an abundance of anger\xe2\x80\xa6'
"[40.7498243, -73.7976337]","Queens, NY",2019-12-04 17:07:16,kevingeiger77,b'RT @Thomas1774Paine: The House Intelligence Committee report released by chairman Rep. Adam Schiff (D-CA) on Tuesday cites no constitutiona\xe2\x80\xa6'
"[28.057586, -81.8580794031792]","Mi.,(Fussels Corner) Fl.",2019-12-04 17:07:16,kimszc 🙏🙏🇺🇸🇺🇸💋💋 curly hair Kim 2019 🙏Maga,b'RT @massimomessina1: Morons have little to mock. Europe is a disaster and the economies are anemic or failing. \n\n#Trump calls Canadian prim\xe2\x80\xa6'
"[29.4246002, -98.4951405]",San Antonio TX,2019-12-04 17:07:16,Julie Hunt,"b'RT @MaddowBlog: ""What we\'re going to see is that the framers of the Constitution had three particular concerns. A: abuse of power B: the be\xe2\x80\xa6'"
"[33.3062223, -111.8413317]","Chandler, AZ",2019-12-04 17:07:15,Porter,"b'RT @LizRNC: Why are Democrats afraid to ask Professor Turley a question?\n\nIf their case is so ""iron-clad,"" certainly it should be able to w\xe2\x80\xa6'"
"[40.2253569, -82.6881395]","Ohio, USA",2019-12-04 17:07:15,MSDEB2U,"b""RT @GOPLeader: Democrats still don't get it\xe2\x80\x94they are pushing ahead with impeachment based on opinions from liberal law professors from coas\xe2\x80\xa6"""
"[39.7392364, -104.9848623]","Denver, CO",2019-12-04 17:07:15,Alex Bruning,b'Why are people so willing to put their loyalty to Trump over their loyalty to this country?'
"[38.5276531, -2.3324983]",Western Canada - BC & AB,2019-12-04 17:07:15,T M,"b""RT @CTVNews: #BREAKING news: Trump calls Trudeau 'two-faced' after candid video  https://t.co/z02Keezg6w"""
"[36.7014631, -118.7559974]","California, USA",2019-12-04 17:07:15,Doesn’t matter,"b""RT @SethAbramson: What Turley just did is gaslight America, telling those of us seeking to uphold rule of law that we're just acting hyster\xe2\x80\xa6"""
"[4.81804785, -75.6888617199333]",AMERICA ,2019-12-04 17:07:15,KATHY HOUSEMAN,"b""R-GA\xf0\x9f\x8d\x91 CALL THE REP. COLLINS GET THEM, AND HE BROUGHT IT UP THEY'VE BEEN TALKING ABOUT IMPEACHMENT SINCE PRESIDENT T\xe2\x80\xa6 https://t.co/pQigQmuvjM"""
"[42.831974, -78.797511]",New York • Washington • Tampa,2019-12-04 17:07:15,carole king,b'RT @lrozen: Eisen plays a clip of Trump on WH lawn saying article 2 of constitution says he can do whatever he wants. Feldman says it struc\xe2\x80\xa6'
"[40.0796606, -89.4337288]",Illinois,2019-12-04 17:07:15,Man w/o a Plan,"b'Is the ""Phase 2"" of Trump\'s physical ever going to happen?'"
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:15,BXNY183GC,"b'RT @RepLeeZeldin: Congrats to the professors who won the Dems\xe2\x80\x99 nationwide talent search for the most elitist, unhinged anti-Trump professor\xe2\x80\xa6'"
"[29.2138338, -81.1216019]",somewhere in the USA,2019-12-04 17:07:15,HerculesASAMom,b'RT @TimMurtaugh: Just a reminder that the lawyer hired to handle the questioning for Democrats was making impeachment jokes before Presiden\xe2\x80\xa6'
"[41.5051613, -81.6934446]",Cleveland ohio,2019-12-04 17:07:15,Joseph A Dufour,"b""@Msb00mbastick @ScarletAvengers @KamalaHarris @TulsiGabbard I'm still undecided who I'm going to vote for...But wit\xe2\x80\xa6 https://t.co/9NnMIKPwum"""
"[35.2048883, -92.4479108]","Arkansas, USA",2019-12-04 17:07:15,"Rebecca Lea Sherman, EBMS, BA, AAS","b'RT @ABC: ""President Trump has committed impeachable high crimes and misdemeanors by corruptly abusing the office of the presidency.""\n\nWatch\xe2\x80\xa6'"
"[-122.355038, 37.512567]","San Mateo, CA",2019-12-04 17:07:15,Jeff LaMont,b'@robreiner Well said. tRump has been running a criminal enterprise his whole life. He has continued to do so from t\xe2\x80\xa6 https://t.co/HaL4AWhNHi'
"[31.5656079, 74.3141775]","Lahore, Pakistan",2019-12-04 17:07:15,Izah.,"b'RT @_nervecenter: ""Pete is up against three highly popular candidates. However, if he wins in Iowa and New Hampshire, the tide in the democ\xe2\x80\xa6'"
"[53.966367, -122.832321]",Front Porch of Infinity,2019-12-04 17:07:15,#removetRumpNOW #fbr 🌊,"b""@Delavegalaw But Turley's dog is mad.\n\nTrump is cheering somewhere on his potty. https://t.co/7ZzWZ6x3Te"""
"[43.255205, -79.868202]","Hamilton, Ontario",2019-12-04 17:07:15,Chris Marshall,b'@darlingcrayon @AwesomeCanadad @CTVCalgary You wish we had trump because you dont want a 12 year old teenager ?'
"[36.7014631, -118.7559974]",California,2019-12-04 17:07:15,Laffy,"b'RT @KlasfeldReports: After @NormEisen rolls tape on footage of Trump saying Article II of the Constitution means, ""I have the right to do w\xe2\x80\xa6'"
"[38.8948932, -77.0365529]","Washington, USA",2019-12-04 17:07:15,Frank,"b'RT @rolandscahill: Next time Trump faces the public, rather than booing him, everyone should laugh at him'"
"[45.6735384, -66.6845417]","Tracy, CA",2019-12-04 17:07:15,Dannielle Scott,"b'RT @SethAbramson: Why is no one noting that Trump, Pompeo, Giuliani, Nunes, Solomon, Parnas, Lutsenko, and Fruman began their plotting AT A\xe2\x80\xa6'"
"[36.7014631, -118.7559974]",California,2019-12-04 17:07:15,Michael Greer,b'RT @GA_peach3102: Pelosi needs to be slapped back down to reality &amp; told she\xe2\x80\x99s not PRESIDENT!\nShe obviously thinks she is because she told\xe2\x80\xa6'
"[39.7837304, -100.4458825]",USA,2019-12-04 17:07:15,"Truly I am ""OK BOOMER"" - GEN X 😁","b""@RealKiraDavis @realDonaldTrump See, this is me. I'm not a huge fan of Trump. I've never cared for him. However, he\xe2\x80\xa6 https://t.co/ZKLJuvdMnN"""
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:15,Cheesy_mustard_sandwich,b'@BrandiKruse @Q13FOX Definitely voting trump 2020'
"[34.395342, -111.7632755]",Arizona USA,2019-12-04 17:07:15,Sharon Andreas,"b'RT @_ItsJustAsia_: What do world leaders gossip about when they get together?\n\nWhy, Trump, of course. What else?\n\n#TwoFacedTrudeau #TrumpIs\xe2\x80\xa6'"
"[42.291707, -85.5872286]","Kalamazoo, MI",2019-12-04 17:07:15,Nicole Miller,"b'It doesn\'t take a genius to figure out what\'s behind this ""surprise"" visit by Pence today in Kzoo.  Conveniently pl\xe2\x80\xa6 https://t.co/uIfkpXKruc'"
"[39.7837304, -100.4458825]",US,2019-12-04 17:07:15,Nicky T,b'RT @mayawiley: This is an example of using facts to illustrate this the acts are #impeachable. We need more of the fact record applied to t\xe2\x80\xa6'
"[31.8160381, -99.5120986]","Texas, USA",2019-12-04 17:07:15,"💥Winning,Sylvia💥❤️Trump🚂!!!🇺🇸 1st!!!","b""RT @kaylow77: @michaelbeatty3 @realDonaldTrump I think he's high"""
"[24.9232505, 66.9977742]",Metroville,2019-12-04 17:07:15,EG Persists 🌊🇺🇲,b'RT @immelza: @RepBrianFitz 2nd in command FBI Anti Corruption Unit Kyiv in 2015\n\n#Ukraine Caucus &amp; @HouseForeignGOP \n\nStands with Trump who\xe2\x80\xa6'
"[43.9792797, -120.737257]",Oregon,2019-12-04 17:07:14,finafyr,"b'RT @girlsreallyrule: BREAKING: After calling Trudeau two-faced in his most recent press conference for mocking him the night before, Trump\xe2\x80\xa6'"
"[38.0409144, -122.6199638]","Marin County, Ca",2019-12-04 17:07:14,Nancy Sharp,"b'RT @MotherJones: ""President Trump has committed impeachable high crimes and misdemeanors,"" expert testifies https://t.co/k5whsSHhNC'"
"[33.1976496, -96.6154471]","McKinney, TX",2019-12-04 17:07:14,Marine7494,"b'RT @johncardillo: From 2016 until February 11, 2019 Norm Eisen was co-counsel on litigation in New York and Maryland federal courts (CREW v\xe2\x80\xa6'"
"[33.7690164, -118.1916048]",Long Beach,2019-12-04 17:07:14,SLD,b'RT @rulajebreal: I covered many Int\xe2\x80\x99l summits &amp; I\xe2\x80\x99ve never seen a leader debasing his country as Trump did today-not even Berlusconi displa\xe2\x80\xa6'
"[42.3788774, -72.032366]","Massachusetts, USA",2019-12-04 17:07:14,DAEM,b'RT @charliekirk11: I thought Democrats were going to impeach Trump for bribery?\n\nBut the Schiff impeachment report makes no mention of brib\xe2\x80\xa6'
"[37.1232245, -78.4927721]",Virginia USA,2019-12-04 17:07:14,oldenuf2nobtr,b'RT @tribelaw: #PamKarlan was awesome. Her focus on the right to vote was spot on: she alone explained how Trump\xe2\x80\x99s abuses of power threatens\xe2\x80\xa6'
"[43.1561681, -75.8449946]",NY,2019-12-04 17:07:14,Uncle Jeff,"b'RT @evanmcmurry: Constitutional scholar Noah Feldman: ""If we cannot impeach a president who abuses his office for personal advantage, we no\xe2\x80\xa6'"
"[25.7742658, -80.1936589]","Miami, FL",2019-12-04 17:07:14,Rebecca Perich,"b'RT @JoshuaPotash: Every time Trump goes to the UK he is met with massive protests, like this one.\n\nAnd we cannot afford to let England out-\xe2\x80\xa6'"
"[50.2238758, -119.2297404]","Coldstream, British Columbia",2019-12-04 17:07:14,Sam I Am,b'RT @Bez: trump only hates trudeau because he\xe2\x80\x99s jealous https://t.co/eMWxey1FkW'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:14,RobinC,"b""RT @Public_Citizen: -Trump tax cut for the super rich: $1,500,000,000,000\n\n-Trump food stamp cuts: $4,200,000,000\n\nThis administration's gi\xe2\x80\xa6"""
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:14,Mario Garcia,b'RT @poetWOAgun: Prof Karlan has rehearsed her SCRIPT to where she SOUNDS FAKE like a bad CHILD ACTOR on the Brady Bunch\nWith such funny ent\xe2\x80\xa6'
"[51.262826, -1.0861976]","Basingstoke, England",2019-12-04 17:07:14,kathyfowler,b'RT @SkyeCity_: Number of people declared bankrupt due to medical bills each year:\n\nCanada - 0\nFrance - 0\nThe Netherlands - 0\nSwitzerland -\xe2\x80\xa6'
"[51.5073219, -0.1276474]",London,2019-12-04 17:07:14,Robert Hutton,"b'President Who? I have written about Boris Johnson\'s curious inability to say the word ""Trump"".  https://t.co/r0xZd8hDmT'"
"[39.7837304, -100.4458825]",USA,2019-12-04 17:07:14,what-a-sky,b'RT @TheOfficerTatum: These Democrats are put of control!!\n\nThey hold a hearing with 4 professors\n\nThey only question 3 that blatantly hate\xe2\x80\xa6'
"[-21.5344115, -42.6376239746393]",Texas Est. 1836,2019-12-04 17:07:14,LoneStarDad⭐️⭐️⭐️,b'RT @RepMarkMeadows: Democrats are holding a national T.V. hearing to ask three liberal law professors why President Trump should be impeach\xe2\x80\xa6'
"[40.85172235, -73.0992188219997]","Long Island, NY",2019-12-04 17:07:14,Deplorable Island,"b'RT @parscale: Meet the Three Stooges, the new impeachment \xe2\x80\x9cwitnesses\xe2\x80\x9d the Democrats are trotting out today to continue their impeachment ho\xe2\x80\xa6'"
"[32.198889, -110.8237017]",Arizona And Wisconsin,2019-12-04 17:07:14,mikesellers(-:,b'RT @GerhardtJvdM: The clock and calendar are driving the #Trump impeachment not the facts!'
"[32.7762719, -96.7968559]","Dallas, TX, USA",2019-12-04 17:07:14,Jessica Shortall 🧂,b'But Congressional Republicans agree with this statement*\n\n*applies to Trump only https://t.co/yUBOMy5iyR'
"[53.4794892, -2.2451148]","Manchester, England",2019-12-04 17:07:14,hermione,b'RT @deadpoetlive: CORBYN/SANDERS - 2020\n\nHope\n\nDiplomacy \n\nAdult discussion\n\nPeace \n\nSanity\n\nJOHNSON/TRUMP - 2020\n\nLies\n\nConflict\n\nSelling\xe2\x80\xa6'
"[61.0666922, -107.9917071]",Ca,2019-12-04 17:07:14,SuccessAffiliates,b'RT @DonaldJTrumpJr: Judiciary Committee continues impeachment witch hunt \xe2\x80\x93 But Trump did nothing wrong on Ukraine | Fox News https://t.co/r\xe2\x80\xa6'
"[21.2160437, -157.975203]","Hawaii, USA",2019-12-04 17:07:14,Brad Starks,"b'RT @riotwomennn: Jonathan Turley is an anti-Obama Fox News / Republican entertainer &amp; propagandist\n\nHe called AG Eric Holder a ""sin eater,""\xe2\x80\xa6'"
"[40.7127281, -74.0060152]","New York, USA",2019-12-04 17:07:14,Jaysis H,b'Trump%20impeachment%20inquiry%3A%20A%20grave%20charge%20and%20a%20momentous%20turn%20-%20CNNPolitics https%3A%2F%\xe2\x80\xa6 https://t.co/mntjjbRFej'
"[41.5910641, -93.6037149]","Des Moines, IA",2019-12-04 17:07:14,R Bert Waters,b'RT @PaulWestonEden: The chips are down. \n\nVote Trump for victory. https://t.co/ybT0n713Zr https://t.co/SRz9YfCiXm'
"[41.5051613, -81.6934446]","CLEVELAND, OHIO",2019-12-04 17:07:14,linda m,"b""@girlsreallyrule @Maltomash Seems he is a paid witness. He sat on Clinton's impeachment but thinks trump's is lowering the bar?"""
"[33.561968, -86.798814]",Huntsville Al,2019-12-04 17:07:14,Sgt Bill Cody,"b""RT @watspn1013: Schiftty gets Trump\xe2\x80\x99s  attorney Rudy Giuliani's phone records! \n\nHe won\xe2\x80\x99t say how he obtained them either!\n\nILLEGALLY gotte\xe2\x80\xa6"""
"[35.000074, 104.999927]",china,2019-12-04 17:07:14,ShanghaiPanda,"b'@PnPCBC @JustinTrudeau @EmmanuelMacron @BorisJohnson @realDonaldTrump Haha, a humorous Canadian. I hope he has the\xe2\x80\xa6 https://t.co/XihNYNoMRb'"
"[54.7023545, -3.2765753]",UK,2019-12-04 17:07:14,Mary Novakovich,b'There are thundering sounds of helicopters as Trump flies over my house. I can feel the petulance from here.'
"[32.753177, -97.3327459]","Fort Worth, TX",2019-12-04 17:07:14,John Thomas,b'RT @EvanMcMullin: What @realDonaldTrump should understand about Trudeau being \xe2\x80\x9ctwo-faced\xe2\x80\x9d is that almost everyone around Trump\xe2\x80\x94even most of\xe2\x80\xa6'
"[49.2608724, -123.1139529]","Vancouver, British Columbia",2019-12-04 17:07:14,Wool Is Not Enough,"b""@RobynUrback And Trudeau and Freeland have insulted Trump before at summits. This will be the last straw. He's goin\xe2\x80\xa6 https://t.co/NGwCFVO2iO"""
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:14,🇺🇸 Beyond The Sea 🇺🇸,"b'RT @LizRNC: Why are Democrats afraid to ask Professor Turley a question?\n\nIf their case is so ""iron-clad,"" certainly it should be able to w\xe2\x80\xa6'"
"[32.3293809, -83.1137366]","Georgia, USA",2019-12-04 17:07:14,Carol,"b'RT @RepLeeZeldin: Congrats to the professors who won the Dems\xe2\x80\x99 nationwide talent search for the most elitist, unhinged anti-Trump professor\xe2\x80\xa6'"
"[-79.0831529, 35.869376]",,2019-12-04 17:07:14,Justice,"b""@keithboykin I'm not sure if she read every transcript because Sondland said that Trump said I want nothing."""
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:13,JKF,"b'RT @mitchellvii: So Democrats trot out 3 ""legal; scholars"" who despise Trump to explain in a ""completely objective manner"" why Trump should\xe2\x80\xa6'"
"[54.5937131, -5.8146305]","Galway, Ireland and Western MA",2019-12-04 17:07:13,Mark Feinstein,b'RT @ladyhaja: The Queen chastising Princess Anne for not greeting Trump and Anne not giving a single shit is the mood we all need to take i\xe2\x80\xa6'
"[40.5834557, -74.1496048]",Staten island,2019-12-04 17:07:13,🌊Juicydee1 10/26🌊,"b'RT @kylegriffin1: Prof. Pamela Karlan: ""The Constitution of the U.S. does not care whether the next president of the U.S. is Donald J. Trum\xe2\x80\xa6'"
"[31.8160381, -99.5120986]","Texas, USA",2019-12-04 17:07:13,ivana (-:,b'RT @ufobri: forever 21 said fuck trump https://t.co/JaU4iBJ4Ct'
"[-37.6530777, 144.9021392]",NorCal,2019-12-04 17:07:13,Nancy RHM,"b""@OkeyMor57 @NGrossman81 You won't find anyone -- congresspeople, witnesses, media allies, aides/staffers, even his\xe2\x80\xa6 https://t.co/5zI0V8u5mq"""
"[42.9632405, -85.6678639]","Grand Rapids, Michigan",2019-12-04 17:07:13,Jerry Vis,b'RT @RaheemKassam: Norm Eisen (Dem Counsel) claims Trump \xe2\x80\x9casked for a favor\xe2\x80\x9d related to the Bidens.\n\nHe didn\xe2\x80\x99t. \n\nHe was asking about 2016 e\xe2\x80\xa6'
"[46.1519043, -96.1831165]",Western US,2019-12-04 17:07:13,James Cuetara,"b'RT @funder: One thing is clear from this hearing: Trump should absolutely, without a doubt, be impeached and removed immediately. Trump has\xe2\x80\xa6'"
"[39.7837304, -100.4458825]",US,2019-12-04 17:07:13,SojournerTruth,"b""RT @matthewamiller: I've never been sure whether Trump knows everyone laughs at him behind his back and is insecure about it or if the fog\xe2\x80\xa6"""
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:13,Precariat,"b""RT @Public_Citizen: -Trump tax cut for the super rich: $1,500,000,000,000\n\n-Trump food stamp cuts: $4,200,000,000\n\nThis administration's gi\xe2\x80\xa6"""
"[22.3511148, 78.6677428]",Indy,2019-12-04 17:07:13,President Trump #45,"b'RT @LizRNC: Why are Democrats afraid to ask Professor Turley a question?\n\nIf their case is so ""iron-clad,"" certainly it should be able to w\xe2\x80\xa6'"
"[48.4604571, -117.8299768]","Castle Rock, WA",2019-12-04 17:07:13,🇺🇸MAGA🇺🇸Beachgirl🇺🇸❌⭐⭐⭐,b'RT @BuckSexton: These impeachment \xe2\x80\x9cexperts\xe2\x80\x9d are actually saying that Trump committed treason with a phone call that was not illegal and res\xe2\x80\xa6'
"[56.7861112, -4.1140518]",Scotland,2019-12-04 17:07:13,avanti,"b'RT @PMckinstryl: Trudeau cringeworthy again. I hide my face. Gossiping and backstabbing Trump like a 10 yr old who wants to be in ""In crowd\xe2\x80\xa6'"
"[40.0361849, -80.5934078]",Ohio twilight zone,2019-12-04 17:07:13,Knowledge2Seek,b'RT @RawStory: \xe2\x80\x98Outright treason\xe2\x80\x99: Rick Wilson scorches Trump\xe2\x80\x99s \xe2\x80\x98suicide cult\xe2\x80\x99 of GOP defenders https://t.co/7Kv5itDpvL'
"[45.1895845, -88.73215845]",U.S,2019-12-04 17:07:13,AngeliQue4Liberty,"b'RT @Cr38ivCasey: Pelosi defies Trump policy at UN COP24 - ""We\'re still in.""\n\nUndermining the Presidential Policy in a foreign country shoul\xe2\x80\xa6'"
"[32.440277, -86.45216]","Yinzer, PA, USA",2019-12-04 17:07:13,Mister_Bill Resists,"b'RT @kylegriffin1: Prof. Pamela Karlan: ""The Constitution of the U.S. does not care whether the next president of the U.S. is Donald J. Trum\xe2\x80\xa6'"
"[51.8339209, -4.916667]","Sir Benfro, Cymru",2019-12-04 17:07:13,Dr Jen Llywelyn 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🇪🇺 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"b""RT @GirloftheN: Bonjour, mes Saboteurs. Rather enjoying Trump's being cut down to size, this trip. The leaders are barely concealing their\xe2\x80\xa6"""
"[-118.328804, 33.774937]",,2019-12-04 17:07:13,Helen Low,b'@IngrahamAngle Just bow to President Trump as you have been.'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:13,Beverly Skaggs,b'These democrats are really out of control. What Trump Did By Talking to Ukraine  is not a high Crime. These people\xe2\x80\xa6 https://t.co/8rwa8vWCNP'
"[36.7014631, -118.7559974]",california,2019-12-04 17:07:13,our national shame,b'RT @Politics_PR: Trump held undisclosed meeting with Turkey\xe2\x80\x99s Erdogan at NATO https://t.co/vNvGfZaBXg https://t.co/wKv7W9Xn7a'
"[38.5671241, 68.7947829]",USSR,2019-12-04 17:07:13,Vlady Putinz,b'@Public_Citizen @DonCheadle Eek. Shrill and hysterical. Typical Marxist-leftist. Thank you for reminding us why we\xe2\x80\xa6 https://t.co/t46qGyyakm'
"[37.1232245, -78.4927721]","Virginia, USA",2019-12-04 17:07:13,Deplorable Veteran,"b'RT @DeepStateExpose: RETWEET! KIM CLEMENT PROPHESIZES TRUMP\'S FORECOMING PRESIDENCY &amp; WITCH HUNT: ""THEY WILL SHOUT IMPEACH, IMPEACH, BUT NA\xe2\x80\xa6'"
"[50.3211932, 8.7841524]","USA, Deutschland",2019-12-04 17:07:13,The Green Arrow,"b'RT @MSNBC: BREAKING: Georgia Gov. Kemp picks business executive Kelly Loeffler to fill US Senate seat, bypassing a pick favored by many Tru\xe2\x80\xa6'"
"[28.5421097, -81.3790388]","Orlando, FL",2019-12-04 17:07:13,Lues R Lopez,b'RT @osullivanauthor: Trump leaves the NATO summit because Trudeau mocked him.  \n\nHe mocks people all the time and then can\xe2\x80\x99t take it himsel\xe2\x80\xa6'
